,type,organization,comment,photo,photo_after,coords,subdistrict,district,timestamp,state,star,last_activity,severity,time_to_solve
1325,{ทางเท้า},"เขตมีนบุรี,ผอ.เขตมีนบุรี (นายศักดิ์ชัย),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",บริเวณก่อสร้างสถานีรถไฟฟ้า สถานีตลาดมีนบุรี ฝั่งตรงข้ามจตุจักร2 ทางเท้าเหลือน้อย ฝนตกลื่นล้มกันบ่อยมาก การก่อสร้างล่าช้า ฝุ่นเยอะ ค้าขายลำบากมากค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c5fa5a60413facebdabe66cb97c58b28eefb3d2e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/b7f8c164f132f610c255a32c7cfa43c1be97a41d.jpg,"100.72606,13.81248",มีนบุรี,มีนบุรี,2022-06-03 23:35:23.109908+00,เสร็จสิ้น,5.0,2022-06-10 03:40:17.974663+00,Very Low,12
1326,"{ถนน,น้ำท่วม}","เขตมีนบุรี,ฝ่ายโยธา เขตมีนบุรี,ผอ.เขตมีนบุรี (นายศักดิ์ชัย),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",น้ำท่วมขัง ถนนเป็นหลุม,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/79a52668b0db697d40b883794a77aac4a2ff73d0.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/498b780f0510237932a5775a8968c0723c069ba0.jpg,"100.74632,13.79228",แสนแสบ,มีนบุรี,2022-06-04 00:05:50.407308+00,เสร็จสิ้น,4.0,2023-08-08 07:58:09.10203+00,Very Low,3
1327,{ทางเท้า},"เขตลาดพร้าว,ผอ.เขตลาดพร้าว (นางสุภาพร),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",ตลาดทางม้าลาย ฟุตบาท ไม่เคยมี จนม. เขตลาดพร้าวมาดูแลเลย ต่องเดิรบนภนน ตร. ก็นาน ๆๆ  ๆ ๆ ๆ ๆ มาทีๅ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/5892d77af1c285ee64a6686f43015e415e03802c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/39634a95c7d5a5171f30f468ff11d5e7992baaee.jpg,"100.59635,13.81551",ลาดพร้าว,ลาดพร้าว,2022-06-04 00:21:21.727715+00,เสร็จสิ้น,5.0,2022-06-04 01:39:15.734359+00,High,2
1328,{ทางเท้า},"เขตลาดพร้าว,ผอ.เขตลาดพร้าว (นางสุภาพร),กลุ่มกรุงเทพเหนือ (นางวันทนีย์ วัฒนะ)",ตลาดทางม้าลาย ฟุตบาท ไม่เคยมี จนม. เขตลาดพร้าวมาดูแลเลย ต่องเดิรบนภนน ตร. ก็นาน ๆๆ  ๆ ๆ ๆ ๆ มาทีๅ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c977496acbe0345eb824309dbe2140cf7817de50.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/cda6893dae99413688139a8156dbd4fac0332101.jpg,"100.59635,13.81551",ลาดพร้าว,ลาดพร้าว,2022-06-04 00:21:30.827273+00,เสร็จสิ้น,5.0,2022-06-04 08:40:42.67806+00,Very Low,11
1329,"{คลอง,ถนน,ทางเท้า}","เขตคลองสามวา,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),ฝ่ายโยธา เขตคลองสามวา,สำนักงานวิศวกรรมจราจร สวจ.สจส. กทม.,กลุ่มงานวางแผนและออกแบบ 1 สวจ.สจส. กทม.,ผอ.เขตคลองสามวา (นายสมหวัง),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",ไม่มีทางเท้าข้ามถนนในแหล่งชุมชน สองฝั่งย่านถนนเลียบคลองสอง มีทั้งป้ายรถเมล์ ตลาดนัดเช้า ร้านอาหารริมทางตอนเย็น ซึ่งผู้คนพุกพ่านจับจ่ายใช้สอยทั้งช่วงเช้าและเย็น เดิมข้ามไปมา ไม่มีความปลอดภัย อยากได้ทางม้าลายครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/47221eb8638637287f6cea62413731831e77dc10.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1685327945577.jpeg,"100.69571,13.85934",บางชัน,คลองสามวา,2022-06-04 00:23:15.122536+00,เสร็จสิ้น,5.0,2023-11-24 02:32:46.421157+00,Low,5
1330,{น้ำท่วม},"เขตบางบอน,ฝ่ายโยธา เขตบางบอน,ผอ.เขตบางบอน (นางทวีพร),กลุ่มกรุงธนใต้ (นายเฉลิมพล โชตินุชิต)",แจ้งพื้นที่น้ำท่วมไปก่อนหน้านี้ไงครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/0cbd287cc44df21b8bd566b425c69917b855bf5a.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-07/16cf6d76befa7a94e81ec3614dd924ee44b574b7.jpg,"100.38286,13.64133",บางบอนเหนือ,บางบอน,2022-06-04 00:28:18.723526+00,เสร็จสิ้น,5.0,2023-11-07 02:55:43.779508+00,Low,6
1331,{น้ำท่วม},"เขตบางบอน,ฝ่ายโยธา เขตบางบอน,ผอ.เขตบางบอน (นางทวีพร),กลุ่มกรุงธนใต้ (นายเฉลิมพล โชตินุชิต)","หมู่บ้านเกศรินวิลเลจ ซอยเอกชัย119 
ปัจจุบันพื้นที่หน้าบ้านเป็นของสาธารณะแล้ว แต่พบปัญหาน้ำท่วมตลอดเมื่อฝนตก",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/02df03d97323ce5fdd7ac78c22ef6421c4b4d1c8.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a5e93bc13d2f6dcf2bdc5e651d9c2dfd598b3eb8.jpg,"100.38285,13.64131",บางบอนเหนือ,บางบอน,2022-06-04 00:30:05.244955+00,เสร็จสิ้น,5.0,2022-06-15 14:33:51.811817+00,Very High,10
1332,{ถนน},"เขตราชเทวี,สำนักการระบายน้ำ กทม.,ฝ่ายโยธา เขตราชเทวี,กองระบบท่อระบายน้ำ สำนักการระบายน้ำ,ผอ.เขตราชเทวี (นายกรณิศ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",ผู้รับจ้างก่อสร้างไม่ติดตั้งป้ายเตือนเขตก่อสร้าง ไม่มีป้ายโครงการติดต่อนายช่างโครงการ แผ่นเหล็กที่ปิดทางชั่วคราวมีระดับสูงๆต่ำๆ ระเกะระกะไม่เป็นแนวช่องจราจร ส่งผลให้รถทั่วไปและรถเล็กเช่นมอเตอร์ไซด์ล้มบ่อยครั้ง สามารถไปดูได้ที่พื้นที่4ด้านรอบๆกรมทางหลวงฝั่ง ถ.ศรีอยุธยา ฝั่งถนนเลียบทางรถไฟ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/8cfd6be6557d59c723a11cf18cb1ecc2cbf2baed.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-08/d8bf99ab55f9ea95db79d3491b798ef521e7dc0a.jpg,"100.52494,13.76121",ทุ่งพญาไท,ราชเทวี,2022-06-04 00:35:35.223158+00,เสร็จสิ้น,2.0,2022-08-02 02:49:28.370175+00,Very Low,2
1333,"{ความสะอาด,ถนน}","เขตคลองสามวา,ฝ่ายรักษาความสะอาดฯ เขตคลองสามวา,ผอ.เขตคลองสามวา (นายสมหวัง),กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี)",จนขยะจะล้นออกมาบนทางถนนแล้วคะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/d34076efc38595d4e46123979d62ee7114aacea2.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/a8f8a0e00f55314330e21c1b62691eaa8498df77.jpg,"100.69454,13.89778",สามวาตะวันตก,คลองสามวา,2022-06-04 00:54:31.447659+00,เสร็จสิ้น,5.0,2022-06-08 07:15:01.799349+00,Low,1
1334,{จราจร},"เขตตลิ่งชัน,กลุ่มงานสัญญาณไฟจราจร สวจ.สจส. กทม.,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),สำนักงานวิศวกรรมจราจร สวจ.สจส. กทม.,ผอ.เขตตลิ่งชัน (นางชดาวรรณ),กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต)",รบกวนตรวจสอบไฟจราจรสี่แยกวัดช่างเหล็ก (ใกล้สำนำงานเขตตลิ่งชัน) เนื่องจากไฟสัญญาณเสียค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/603489a06ccb6b971e6867f83e159bf9c39feb32.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-11/b394fb2bd89e69499f26aed71572b82dd06c92ab.jpg,"100.45194,13.77937",ฉิมพลี,ตลิ่งชัน,2022-06-04 00:55:33.315093+00,เสร็จสิ้น,5.0,2022-11-29 08:58:18.003426+00,Very Low,5
1335,{ต้นไม้},"เขตดินแดง,ฝ่ายโยธา เขตดินแดง,ผอ.เขตดินแดง (นายชูชาติ),กลุ่มกรุงเทพกลาง (นายสุขสันต์ กิตติศุภกร)",จุดอับการมองเห็น เวลาเลี้ยวออกจากซอย ต้นไม้และเสาร์บดบังททัศนวิสัย ทำให้รถที่ออกจากซอยมองไม่เห็นรถที่วิ่ง ทำให้ออกลำบาก ต้องการกระจกโค้งจราจรติด เพื่อให้มองเห็นก่อนเลี้ยวออก,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/6e0999f3612a7e61014ce7dccd3fb9631547f44a.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-03/1677656130717.jpeg,"100.56411,13.76285",ดินแดง,ดินแดง,2022-06-04 00:56:45.470148+00,เสร็จสิ้น,5.0,2023-03-01 07:35:32.983469+00,Very Low,11
